2015/06/12 09:13	28.69		19.70
2015/06/12 09:43	28.69		19.81
2015/06/12 10:13	28.72		20.19
2015/06/12 10:43	28.74		20.40
2015/06/12 11:13	28.76		20.61
2015/06/12 11:43	28.79		20.56
2015/06/12 12:13	28.81		20.60
2015/06/12 12:43	28.81		20.47
2015/06/12 13:13	28.86		20.31
2015/06/12 13:43	28.88		20.30
2015/06/12 14:13	28.91		20.15
2015/06/12 14:43	28.93		20.05
2015/06/12 15:13	28.94		19.87
2015/06/12 15:43	28.97		19.86
2015/06/12 16:13	28.99		19.87
2015/06/12 16:43	29.00		19.79
2015/06/12 17:13	29.00		19.58
2015/06/12 17:43	29.00		19.42
2015/06/12 18:13	29.01		19.15
2015/06/12 18:43	29.04		18.66
2015/06/12 19:13	29.04		18.33
2015/06/12 19:43	29.04		18.33
2015/06/12 20:13	29.04		18.22
2015/06/12 20:43	29.01		17.99
2015/06/12 21:13	28.99		17.70
2015/06/12 21:42	28.95		17.39
2015/06/12 22:12	28.94		16.95
2015/06/12 22:42	28.92		16.62
2015/06/12 23:12	28.88		16.44
2015/06/12 23:42	28.86		16.24
2015/06/13 00:12	28.86		16.17
2015/06/13 00:42	28.81		16.18
2015/06/13 01:12	28.81		16.02
2015/06/13 01:42	28.81		16.00
2015/06/13 02:12	28.79		15.72
2015/06/13 02:42	28.75		15.66
2015/06/13 03:12	28.74		15.50
2015/06/13 03:42	28.75		15.55
2015/06/13 04:12	28.70		15.46
2015/06/13 04:42	28.69		15.37
2015/06/13 05:12	28.69		15.32
2015/06/13 05:42	28.67		15.23
2015/06/13 06:12	28.62		15.32
2015/06/13 06:42	28.62		15.65
2015/06/13 07:12	28.62		16.19
2015/06/13 07:42	28.61		17.39
2015/06/13 08:12	28.61		18.31
2015/06/13 08:42	28.57		18.76
2015/06/13 09:12	28.56		19.19
2015/06/13 09:42	28.56		19.62
2015/06/13 10:12	28.56		19.86
2015/06/13 10:42	28.55		19.93
2015/06/13 11:12	28.56		20.13
2015/06/13 11:42	28.56		20.28
2015/06/13 12:12	28.57		20.73
2015/06/13 12:42	28.59		21.17
2015/06/13 13:12	28.61		21.49
2015/06/13 13:42	28.63		22.12
2015/06/13 14:12	28.63		22.21
2015/06/13 14:42	28.63		22.37
2015/06/13 15:12	28.56		23.16
2015/06/13 15:42	28.49		23.94
2015/06/13 16:12	28.43		24.04
2015/06/13 16:42	28.33		24.62
2015/06/13 17:12	28.29		24.84
2015/06/13 17:41	28.18		24.56
2015/06/13 18:11	28.12		24.28
2015/06/13 18:41	28.06		23.94
2015/06/13 19:11	27.99		23.60
2015/06/13 19:41	27.94		23.38
2015/06/13 20:11	27.92		22.85
2015/06/13 20:41	27.88		22.38
2015/06/13 21:11	27.88		21.86
2015/06/13 21:41	27.88		21.41
2015/06/13 22:11	27.91		21.00
2015/06/13 22:41	27.92		20.65
2015/06/13 23:11	27.93		20.14
2015/06/13 23:41	27.94		19.71
2015/06/14 00:11	27.98		19.19
2015/06/14 00:41	28.01		18.76
2015/06/14 01:11	28.03		18.59
2015/06/14 01:41	28.05		18.24
2015/06/14 02:11	28.06		17.90
2015/06/14 02:41	28.07		17.70
2015/06/14 03:11	28.12		17.22
2015/06/14 03:41	28.11		16.71
2015/06/14 04:11	28.12		16.35
2015/06/14 04:41	28.11		16.02
2015/06/14 05:11	28.11		15.92
2015/06/14 05:41	28.07		15.68
2015/06/14 06:11	28.07		15.67
2015/06/14 06:41	28.06		15.82
2015/06/14 07:11	28.06		15.83
2015/06/14 07:41	28.04		16.18
2015/06/14 08:11	27.97		17.02
2015/06/14 08:41	27.87		17.21
2015/06/14 09:11	27.74		17.82
2015/06/14 09:41	27.69		18.59
2015/06/14 10:11	27.61		18.75
2015/06/14 10:41	27.49		19.36
2015/06/14 11:11	27.38		19.72
2015/06/14 11:41	27.25		20.31
2015/06/14 12:11	27.12		20.63
2015/06/14 12:40	27.06		20.47
